id_municipio,nome,sigla_uf,id_uf,regiao,ano,indicador_lag1,indicador_lag2,tendencia_historica,gap_historico_vs_meta_municipio,gap_historico_vs_meta_nacional,meta_municipio,meta_nacional,quantidade_matriculas,PIB_per_capita,IDHM,indicador_alfabetizacao,meta_atingida,target_meta_atingida
5100160,MUNICIPIO_MT_160,MT,51,Centro-Oeste,2022,68.87,,,-0.78,12.87,69.65,56.0,486,54550.34,0.799,70.9,True,1
5100160,MUNICIPIO_MT_160,MT,51,Centro-Oeste,2023,70.9,68.87,2.03,1.77,10.9,69.13,60.0,486,54550.34,0.799,74.31,True,1
5100160,MUNICIPIO_MT_160,MT,51,Centro-Oeste,2024,74.31,70.9,3.41,-0.05,9.31,74.36,65.0,486,54550.34,0.799,79.14,True,1
5100187,MUNICIPIO_MT_187,MT,51,Centro-Oeste,2022,48.94,,,2.96,-7.06,45.98,56.0,2029,94819.13,0.755,51.99,True,1
5100187,MUNICIPIO_MT_187,MT,51,Centro-Oeste,2023,51.99,48.94,3.05,1.43,-8.01,50.56,60.0,2029,94819.13,0.755,55.89,True,1
5100187,MUNICIPIO_MT_187,MT,51,Centro-Oeste,2024,55.89,51.99,3.9,2.79,-9.11,53.1,65.0,2029,94819.13,0.755,59.65,True,1
5100214,MUNICIPIO_MT_214,MT,51,Centro-Oeste,2022,63.72,,,0.46,7.72,63.26,56.0,994,35445.21,0.791,63.75,True,1
5100214,MUNICIPIO_MT_214,MT,51,Centro-Oeste,2023,63.75,63.72,0.03,-4.29,3.75,68.04,60.0,994,35445.21,0.791,63.23,True,1
5100214,MUNICIPIO_MT_214,MT,51,Centro-Oeste,2024,63.23,63.75,-0.52,-3.07,-1.77,66.3,65.0,994,35445.21,0.791,64.83,True,1
5100241,MUNICIPIO_MT_241,MT,51,Centro-Oeste,2022,59.79,,,-2.22,3.79,62.01,56.0,1489,21577.76,0.777,60.06,True,1
5100241,MUNICIPIO_MT_241,MT,51,Centro-Oeste,2023,60.06,59.79,0.27,-3.94,0.06,64.0,60.0,1489,21577.76,0.777,64.14,True,1
5100241,MUNICIPIO_MT_241,MT,51,Centro-Oeste,2024,64.14,60.06,4.08,-3.37,-0.86,67.51,65.0,1489,21577.76,0.777,64.94,True,1
5100268,MUNICIPIO_MT_268,MT,51,Centro-Oeste,2022,50.41,,,-5.0,-5.59,55.41,56.0,574,35127.37,0.735,54.41,True,1
5100268,MUNICIPIO_MT_268,MT,51,Centro-Oeste,2023,54.41,50.41,4.0,-0.02,-5.59,54.43,60.0,574,35127.37,0.735,52.6,True,1
5100268,MUNICIPIO_MT_268,MT,51,Centro-Oeste,2024,52.6,54.41,-1.81,-5.95,-12.4,58.55,65.0,574,35127.37,0.735,54.76,True,1
5100295,MUNICIPIO_MT_295,MT,51,Centro-Oeste,2022,48.24,,,-2.22,-7.76,50.46,56.0,5334,15269.52,0.675,48.5,False,0
5100295,MUNICIPIO_MT_295,MT,51,Centro-Oeste,2023,48.5,48.24,0.26,-2.96,-11.5,51.46,60.0,5334,15269.52,0.675,49.73,False,0
5100295,MUNICIPIO_MT_295,MT,51,Centro-Oeste,2024,49.73,48.5,1.23,-2.78,-15.27,52.51,65.0,5334,15269.52,0.675,51.12,True,1
5100322,MUNICIPIO_MT_322,MT,51,Centro-Oeste,2022,77.67,,,1.14,21.67,76.53,56.0,52,26703.74,0.88,79.55,True,1
5100322,MUNICIPIO_MT_322,MT,51,Centro-Oeste,2023,79.55,77.67,1.88,1.22,19.55,78.33,60.0,52,26703.74,0.88,79.03,True,1
5100322,MUNICIPIO_MT_322,MT,51,Centro-Oeste,2024,79.03,79.55,-0.52,-2.32,14.03,81.35,65.0,52,26703.74,0.88,79.32,True,1
5100349,MUNICIPIO_MT_349,MT,51,Centro-Oeste,2022,66.45,,,-0.89,10.45,67.34,56.0,401,64404.21,0.799,68.88,True,1
5100349,MUNICIPIO_MT_349,MT,51,Centro-Oeste,2023,68.88,66.45,2.43,-0.34,8.88,69.22,60.0,401,64404.21,0.799,71.65,True,1
5100349,MUNICIPIO_MT_349,MT,51,Centro-Oeste,2024,71.65,68.88,2.77,0.49,6.65,71.16,65.0,401,64404.21,0.799,73.27,True,1
5100376,MUNICIPIO_MT_376,MT,51,Centro-Oeste,2022,57.01,,,-4.8,1.01,61.81,56.0,1134,40801.19,0.747,57.55,True,1
5100376,MUNICIPIO_MT_376,MT,51,Centro-Oeste,2023,57.55,57.01,0.54,-8.62,-2.45,66.17,60.0,1134,40801.19,0.747,63.98,True,1
5100376,MUNICIPIO_MT_376,MT,51,Centro-Oeste,2024,63.98,57.55,6.43,-2.19,-1.02,66.17,65.0,1134,40801.19,0.747,66.56,True,1
5100403,MUNICIPIO_MT_403,MT,51,Centro-Oeste,2022,79.23,,,4.54,23.23,74.69,56.0,178,46122.41,0.88,83.64,True,1
5100403,MUNICIPIO_MT_403,MT,51,Centro-Oeste,2023,83.64,79.23,4.41,4.41,23.64,79.23,60.0,178,46122.41,0.88,83.77,True,1
5100403,MUNICIPIO_MT_403,MT,51,Centro-Oeste,2024,83.77,83.64,0.13,1.82,18.77,81.95,65.0,178,46122.41,0.88,85.83,True,1
5100430,MUNICIPIO_MT_430,MT,51,Centro-Oeste,2022,56.15,,,-0.48,0.15,56.63,56.0,9746,19336.95,0.746,60.15,True,1
5100430,MUNICIPIO_MT_430,MT,51,Centro-Oeste,2023,60.15,56.15,4.0,-2.84,0.15,62.99,60.0,9746,19336.95,0.746,62.27,True,1
5100430,MUNICIPIO_MT_430,MT,51,Centro-Oeste,2024,62.27,60.15,2.12,-0.56,-2.73,62.83,65.0,9746,19336.95,0.746,60.82,True,1
5100457,MUNICIPIO_MT_457,MT,51,Centro-Oeste,2022,54.58,,,-2.24,-1.42,56.82,56.0,1049,52582.93,0.769,54.51,True,1
5100457,MUNICIPIO_MT_457,MT,51,Centro-Oeste,2023,54.51,54.58,-0.07,-2.94,-5.49,57.45,60.0,1049,52582.93,0.769,65.24,True,1
5100457,MUNICIPIO_MT_457,MT,51,Centro-Oeste,2024,65.24,54.51,10.73,7.75,0.24,57.49,65.0,1049,52582.93,0.769,70.83,True,1
5100484,MUNICIPIO_MT_484,MT,51,Centro-Oeste,2022,57.69,,,-3.62,1.69,61.31,56.0,581,62378.77,0.81,59.16,True,1
5100484,MUNICIPIO_MT_484,MT,51,Centro-Oeste,2023,59.16,57.69,1.47,-3.31,-0.84,62.47,60.0,581,62378.77,0.81,60.11,True,1
5100484,MUNICIPIO_MT_484,MT,51,Centro-Oeste,2024,60.11,59.16,0.95,-5.3,-4.89,65.41,65.0,581,62378.77,0.81,58.21,True,1
5100511,MUNICIPIO_MT_511,MT,51,Centro-Oeste,2022,57.92,,,3.42,1.92,54.5,56.0,1252,58968.75,0.743,56.1,True,1
5100511,MUNICIPIO_MT_511,MT,51,Centro-Oeste,2023,56.1,57.92,-1.82,0.66,-3.9,55.44,60.0,1252,58968.75,0.743,55.71,True,1
5100511,MUNICIPIO_MT_511,MT,51,Centro-Oeste,2024,55.71,56.1,-0.39,-0.24,-9.29,55.95,65.0,1252,58968.75,0.743,56.38,True,1
5100538,MUNICIPIO_MT_538,MT,51,Centro-Oeste,2022,53.66,,,-3.5,-2.34,57.16,56.0,5969,19848.18,0.788,55.46,True,1
5100538,MUNICIPIO_MT_538,MT,51,Centro-Oeste,2023,55.46,53.66,1.8,-3.31,-4.54,58.77,60.0,5969,19848.18,0.788,57.02,True,1
5100538,MUNICIPIO_MT_538,MT,51,Centro-Oeste,2024,57.02,55.46,1.56,-2.44,-7.98,59.46,65.0,5969,19848.18,0.788,54.12,True,1
5100565,MUNICIPIO_MT_565,MT,51,Centro-Oeste,2022,50.78,,,-2.69,-5.22,53.47,56.0,1384,69321.69,0.814,55.17,True,1
5100565,MUNICIPIO_MT_565,MT,51,Centro-Oeste,2023,55.17,50.78,4.39,1.83,-4.83,53.34,60.0,1384,69321.69,0.814,64.14,True,1
5100565,MUNICIPIO_MT_565,MT,51,Centro-Oeste,2024,64.14,55.17,8.97,5.5,-0.86,58.64,65.0,1384,69321.69,0.814,64.82,True,1
5100592,MUNICIPIO_MT_592,MT,51,Centro-Oeste,2022,52.88,,,-0.24,-3.12,53.12,56.0,194,34672.25,0.736,57.76,True,1
5100592,MUNICIPIO_MT_592,MT,51,Centro-Oeste,2023,57.76,52.88,4.88,3.47,-2.24,54.29,60.0,194,34672.25,0.736,53.42,True,1
5100592,MUNICIPIO_MT_592,MT,51,Centro-Oeste,2024,53.42,57.76,-4.34,-0.37,-11.58,53.79,65.0,194,34672.25,0.736,57.86,True,1
5100619,MUNICIPIO_MT_619,MT,51,Centro-Oeste,2022,59.37,,,-3.33,3.37,62.7,56.0,802,75379.67,0.846,61.68,True,1
5100619,MUNICIPIO_MT_619,MT,51,Centro-Oeste,2023,61.68,59.37,2.31,-3.74,1.68,65.42,60.0,802,75379.67,0.846,67.59,True,1
5100619,MUNICIPIO_MT_619,MT,51,Centro-Oeste,2024,67.59,61.68,5.91,1.14,2.59,66.45,65.0,802,75379.67,0.846,67.22,True,1
5100646,MUNICIPIO_MT_646,MT,51,Centro-Oeste,2022,51.88,,,-3.64,-4.12,55.52,56.0,1039,49695.9,0.768,52.81,True,1
5100646,MUNICIPIO_MT_646,MT,51,Centro-Oeste,2023,52.81,51.88,0.93,-3.91,-7.19,56.72,60.0,1039,49695.9,0.768,49.88,False,0
5100646,MUNICIPIO_MT_646,MT,51,Centro-Oeste,2024,49.88,52.81,-2.93,-6.95,-15.12,56.83,65.0,1039,49695.9,0.768,56.8,True,1
5100673,MUNICIPIO_MT_673,MT,51,Centro-Oeste,2022,59.69,,,-1.84,3.69,61.53,56.0,1148,70279.64,0.831,60.45,True,1
5100673,MUNICIPIO_MT_673,MT,51,Centro-Oeste,2023,60.45,59.69,0.76,-2.81,0.45,63.26,60.0,1148,70279.64,0.831,66.07,True,1
5100673,MUNICIPIO_MT_673,MT,51,Centro-Oeste,2024,66.07,60.45,5.62,-1.15,1.07,67.22,65.0,1148,70279.64,0.831,68.65,True,1
5100700,MUNICIPIO_MT_700,MT,51,Centro-Oeste,2022,53.74,,,2.64,-2.26,51.1,56.0,2311,27681.17,0.734,54.32,True,1
5100700,MUNICIPIO_MT_700,MT,51,Centro-Oeste,2023,54.32,53.74,0.58,-1.14,-5.68,55.46,60.0,2311,27681.17,0.734,55.53,True,1
5100700,MUNICIPIO_MT_700,MT,51,Centro-Oeste,2024,55.53,54.32,1.21,-2.63,-9.47,58.16,65.0,2311,27681.17,0.734,62.22,True,1
5100727,MUNICIPIO_MT_727,MT,51,Centro-Oeste,2022,50.06,,,-0.64,-5.94,50.7,56.0,459,80746.71,0.766,51.93,True,1
5100727,MUNICIPIO_MT_727,MT,51,Centro-Oeste,2023,51.93,50.06,1.87,-1.65,-8.07,53.58,60.0,459,80746.71,0.766,49.21,False,0
5100727,MUNICIPIO_MT_727,MT,51,Centro-Oeste,2024,49.21,51.93,-2.72,-6.94,-15.79,56.15,65.0,459,80746.71,0.766,46.82,False,0
5100754,MUNICIPIO_MT_754,MT,51,Centro-Oeste,2022,61.38,,,-7.26,5.38,68.64,56.0,880,53067.93,0.815,65.71,True,1
5100754,MUNICIPIO_MT_754,MT,51,Centro-Oeste,2023,65.71,61.38,4.33,-1.5,5.71,67.21,60.0,880,53067.93,0.815,70.07,True,1
5100754,MUNICIPIO_MT_754,MT,51,Centro-Oeste,2024,70.07,65.71,4.36,0.7,5.07,69.37,65.0,880,53067.93,0.815,73.94,True,1
5100781,MUNICIPIO_MT_781,MT,51,Centro-Oeste,2022,63.29,,,-2.51,7.29,65.8,56.0,8066,60421.06,0.813,64.06,True,1
5100781,MUNICIPIO_MT_781,MT,51,Centro-Oeste,2023,64.06,63.29,0.77,-4.85,4.06,68.91,60.0,8066,60421.06,0.813,64.92,True,1
5100781,MUNICIPIO_MT_781,MT,51,Centro-Oeste,2024,64.92,64.06,0.86,-4.3,-0.08,69.22,65.0,8066,60421.06,0.813,69.85,True,1
5100808,MUNICIPIO_MT_808,MT,51,Centro-Oeste,2022,51.77,,,3.45,-4.23,48.32,56.0,2622,53099.24,0.696,58.03,True,1
5100808,MUNICIPIO_MT_808,MT,51,Centro-Oeste,2023,58.03,51.77,6.26,3.67,-1.97,54.36,60.0,2622,53099.24,0.696,57.16,True,1
5100808,MUNICIPIO_MT_808,MT,51,Centro-Oeste,2024,57.16,58.03,-0.87,2.87,-7.84,54.29,65.0,2622,53099.24,0.696,60.73,True,1
5100835,MUNICIPIO_MT_835,MT,51,Centro-Oeste,2022,53.92,,,-2.49,-2.08,56.41,56.0,1538,32360.77,0.758,56.72,True,1
5100835,MUNICIPIO_MT_835,MT,51,Centro-Oeste,2023,56.72,53.92,2.8,-0.92,-3.28,57.64,60.0,1538,32360.77,0.758,53.07,True,1
5100835,MUNICIPIO_MT_835,MT,51,Centro-Oeste,2024,53.07,56.72,-3.65,-7.46,-11.93,60.53,65.0,1538,32360.77,0.758,57.05,True,1
5100862,MUNICIPIO_MT_862,MT,51,Centro-Oeste,2022,56.19,,,-5.93,0.19,62.12,56.0,781,72365.28,0.776,52.57,True,1
5100862,MUNICIPIO_MT_862,MT,51,Centro-Oeste,2023,52.57,56.19,-3.62,-7.85,-7.43,60.42,60.0,781,72365.28,0.776,57.23,True,1
5100862,MUNICIPIO_MT_862,MT,51,Centro-Oeste,2024,57.23,52.57,4.66,-5.69,-7.77,62.92,65.0,781,72365.28,0.776,53.2,True,1
5100889,MUNICIPIO_MT_889,MT,51,Centro-Oeste,2022,67.0,,,-1.44,11.0,68.44,56.0,1038,19929.51,0.84,69.67,True,1
5100889,MUNICIPIO_MT_889,MT,51,Centro-Oeste,2023,69.67,67.0,2.67,-2.87,9.67,72.54,60.0,1038,19929.51,0.84,74.9,True,1
5100889,MUNICIPIO_MT_889,MT,51,Centro-Oeste,2024,74.9,69.67,5.23,1.56,9.9,73.34,65.0,1038,19929.51,0.84,78.58,True,1
5100916,MUNICIPIO_MT_916,MT,51,Centro-Oeste,2022,48.35,,,0.21,-7.65,48.14,56.0,1639,30032.36,0.756,46.98,False,0
5100916,MUNICIPIO_MT_916,MT,51,Centro-Oeste,2023,46.98,48.35,-1.37,-2.08,-13.02,49.06,60.0,1639,30032.36,0.756,48.32,False,0
5100916,MUNICIPIO_MT_916,MT,51,Centro-Oeste,2024,48.32,46.98,1.34,-4.32,-16.68,52.64,65.0,1639,30032.36,0.756,50.95,True,1
5100943,MUNICIPIO_MT_943,MT,51,Centro-Oeste,2022,66.44,,,-4.47,10.44,70.91,56.0,1353,57293.35,0.857,63.8,True,1
5100943,MUNICIPIO_MT_943,MT,51,Centro-Oeste,2023,63.8,66.44,-2.64,-8.39,3.8,72.19,60.0,1353,57293.35,0.857,63.98,True,1
5100943,MUNICIPIO_MT_943,MT,51,Centro-Oeste,2024,63.98,63.8,0.18,-9.97,-1.02,73.95,65.0,1353,57293.35,0.857,62.07,True,1
5100970,MUNICIPIO_MT_970,MT,51,Centro-Oeste,2022,67.11,,,-0.56,11.11,67.67,56.0,838,94589.38,0.8,66.91,True,1
5100970,MUNICIPIO_MT_970,MT,51,Centro-Oeste,2023,66.91,67.11,-0.2,-1.02,6.91,67.93,60.0,838,94589.38,0.8,71.29,True,1
5100970,MUNICIPIO_MT_970,MT,51,Centro-Oeste,2024,71.29,66.91,4.38,2.45,6.29,68.84,65.0,838,94589.38,0.8,75.17,True,1
5100997,MUNICIPIO_MT_997,MT,51,Centro-Oeste,2022,61.84,,,2.75,5.84,59.09,56.0,266,70843.19,0.801,64.07,True,1
5100997,MUNICIPIO_MT_997,MT,51,Centro-Oeste,2023,64.07,61.84,2.23,2.21,4.07,61.86,60.0,266,70843.19,0.801,67.61,True,1
5100997,MUNICIPIO_MT_997,MT,51,Centro-Oeste,2024,67.61,64.07,3.54,3.83,2.61,63.78,65.0,266,70843.19,0.801,69.08,True,1
5101024,MUNICIPIO_MT_1024,MT,51,Centro-Oeste,2022,67.96,,,-2.24,11.96,70.2,56.0,1602,37668.26,0.868,69.01,True,1
5101024,MUNICIPIO_MT_1024,MT,51,Centro-Oeste,2023,69.01,67.96,1.05,-3.89,9.01,72.9,60.0,1602,37668.26,0.868,71.56,True,1
5101024,MUNICIPIO_MT_1024,MT,51,Centro-Oeste,2024,71.56,69.01,2.55,-3.24,6.56,74.8,65.0,1602,37668.26,0.868,73.46,True,1
5101051,MUNICIPIO_MT_1051,MT,51,Centro-Oeste,2022,70.42,,,-6.88,14.42,77.3,56.0,1363,92999.15,0.861,72.04,True,1
5101051,MUNICIPIO_MT_1051,MT,51,Centro-Oeste,2023,72.04,70.42,1.62,-6.61,12.04,78.65,60.0,1363,92999.15,0.861,72.89,True,1
5101051,MUNICIPIO_MT_1051,MT,51,Centro-Oeste,2024,72.89,72.04,0.85,-4.46,7.89,77.35,65.0,1363,92999.15,0.861,77.8,True,1
5101078,MUNICIPIO_MT_1078,MT,51,Centro-Oeste,2022,77.13,,,4.07,21.13,73.06,56.0,780,40751.14,0.88,69.9,True,1
5101078,MUNICIPIO_MT_1078,MT,51,Centro-Oeste,2023,69.9,77.13,-7.23,-8.17,9.9,78.07,60.0,780,40751.14,0.88,68.94,True,1
5101078,MUNICIPIO_MT_1078,MT,51,Centro-Oeste,2024,68.94,69.9,-0.96,-10.63,3.94,79.57,65.0,780,40751.14,0.88,71.45,True,1
5101105,MUNICIPIO_MT_1105,MT,51,Centro-Oeste,2022,56.21,,,-0.84,0.21,57.05,56.0,7196,40560.28,0.755,59.82,True,1
5101105,MUNICIPIO_MT_1105,MT,51,Centro-Oeste,2023,59.82,56.21,3.61,3.86,-0.18,55.96,60.0,7196,40560.28,0.755,61.68,True,1
5101105,MUNICIPIO_MT_1105,MT,51,Centro-Oeste,2024,61.68,59.82,1.86,2.91,-3.32,58.77,65.0,7196,40560.28,0.755,65.17,True,1
5101132,MUNICIPIO_MT_1132,MT,51,Centro-Oeste,2022,74.51,,,0.46,18.51,74.05,56.0,4166,16087.29,0.854,72.5,True,1
5101132,MUNICIPIO_MT_1132,MT,51,Centro-Oeste,2023,72.5,74.51,-2.01,-5.32,12.5,77.82,60.0,4166,16087.29,0.854,74.34,True,1
5101132,MUNICIPIO_MT_1132,MT,51,Centro-Oeste,2024,74.34,72.5,1.84,-4.88,9.34,79.22,65.0,4166,16087.29,0.854,74.85,True,1
5101159,MUNICIPIO_MT_1159,MT,51,Centro-Oeste,2022,62.45,,,-9.08,6.45,71.53,56.0,2490,77096.46,0.833,64.26,True,1
5101159,MUNICIPIO_MT_1159,MT,51,Centro-Oeste,2023,64.26,62.45,1.81,-7.53,4.26,71.79,60.0,2490,77096.46,0.833,63.26,True,1
5101159,MUNICIPIO_MT_1159,MT,51,Centro-Oeste,2024,63.26,64.26,-1.0,-12.08,-1.74,75.34,65.0,2490,77096.46,0.833,59.16,True,1
5101186,MUNICIPIO_MT_1186,MT,51,Centro-Oeste,2022,70.64,,,-0.04,14.64,70.68,56.0,1396,81465.97,0.87,72.61,True,1
5101186,MUNICIPIO_MT_1186,MT,51,Centro-Oeste,2023,72.61,70.64,1.97,-1.49,12.61,74.1,60.0,1396,81465.97,0.87,71.43,True,1
5101186,MUNICIPIO_MT_1186,MT,51,Centro-Oeste,2024,71.43,72.61,-1.18,-5.17,6.43,76.6,65.0,1396,81465.97,0.87,77.69,True,1
5101213,MUNICIPIO_MT_1213,MT,51,Centro-Oeste,2022,68.42,,,-1.75,12.42,70.17,56.0,518,44603.04,0.784,67.36,True,1
5101213,MUNICIPIO_MT_1213,MT,51,Centro-Oeste,2023,67.36,68.42,-1.06,-4.65,7.36,72.01,60.0,518,44603.04,0.784,69.65,True,1
5101213,MUNICIPIO_MT_1213,MT,51,Centro-Oeste,2024,69.65,67.36,2.29,-1.87,4.65,71.52,65.0,518,44603.04,0.784,71.87,True,1
5101240,MUNICIPIO_MT_1240,MT,51,Centro-Oeste,2022,62.14,,,3.1,6.14,59.04,56.0,828,24214.09,0.769,64.78,True,1
5101240,MUNICIPIO_MT_1240,MT,51,Centro-Oeste,2023,64.78,62.14,2.64,4.08,4.78,60.7,60.0,828,24214.09,0.769,68.12,True,1
5101240,MUNICIPIO_MT_1240,MT,51,Centro-Oeste,2024,68.12,64.78,3.34,8.69,3.12,59.43,65.0,828,24214.09,0.769,69.37,True,1
5101267,MUNICIPIO_MT_1267,MT,51,Centro-Oeste,2022,77.59,,,1.2,21.59,76.39,56.0,4160,62730.32,0.855,82.46,True,1
5101267,MUNICIPIO_MT_1267,MT,51,Centro-Oeste,2023,82.46,77.59,4.87,2.6,22.46,79.86,60.0,4160,62730.32,0.855,90.28,True,1
5101267,MUNICIPIO_MT_1267,MT,51,Centro-Oeste,2024,90.28,82.46,7.82,6.79,25.28,83.49,65.0,4160,62730.32,0.855,94.07,True,1
5101294,MUNICIPIO_MT_1294,MT,51,Centro-Oeste,2022,75.72,,,-0.27,19.72,75.99,56.0,7799,54225.44,0.821,77.01,True,1
5101294,MUNICIPIO_MT_1294,MT,51,Centro-Oeste,2023,77.01,75.72,1.29,0.9,17.01,76.11,60.0,7799,54225.44,0.821,78.06,True,1
5101294,MUNICIPIO_MT_1294,MT,51,Centro-Oeste,2024,78.06,77.01,1.05,-1.35,13.06,79.41,65.0,7799,54225.44,0.821,81.01,True,1
5101321,MUNICIPIO_MT_1321,MT,51,Centro-Oeste,2022,58.45,,,-1.54,2.45,59.99,56.0,2157,69625.0,0.783,57.36,True,1
5101321,MUNICIPIO_MT_1321,MT,51,Centro-Oeste,2023,57.36,58.45,-1.09,-0.55,-2.64,57.91,60.0,2157,69625.0,0.783,51.68,True,1
5101321,MUNICIPIO_MT_1321,MT,51,Centro-Oeste,2024,51.68,57.36,-5.68,-9.85,-13.32,61.53,65.0,2157,69625.0,0.783,54.22,True,1
5101348,MUNICIPIO_MT_1348,MT,51,Centro-Oeste,2022,64.35,,,-2.3,8.35,66.65,56.0,415,50462.49,0.812,68.98,True,1
5101348,MUNICIPIO_MT_1348,MT,51,Centro-Oeste,2023,68.98,64.35,4.63,-1.45,8.98,70.43,60.0,415,50462.49,0.812,74.82,True,1
5101348,MUNICIPIO_MT_1348,MT,51,Centro-Oeste,2024,74.82,68.98,5.84,3.11,9.82,71.71,65.0,415,50462.49,0.812,77.06,True,1
5101375,MUNICIPIO_MT_1375,MT,51,Centro-Oeste,2022,58.92,,,-2.82,2.92,61.74,56.0,776,52388.63,0.784,62.01,True,1
5101375,MUNICIPIO_MT_1375,MT,51,Centro-Oeste,2023,62.01,58.92,3.09,-1.3,2.01,63.31,60.0,776,52388.63,0.784,64.85,True,1
5101375,MUNICIPIO_MT_1375,MT,51,Centro-Oeste,2024,64.85,62.01,2.84,0.27,-0.15,64.58,65.0,776,52388.63,0.784,60.94,True,1
5101402,MUNICIPIO_MT_1402,MT,51,Centro-Oeste,2022,48.5,,,-2.0,-7.5,50.5,56.0,3413,23859.7,0.77,49.4,False,0
5101402,MUNICIPIO_MT_1402,MT,51,Centro-Oeste,2023,49.4,48.5,0.9,-2.18,-10.6,51.58,60.0,3413,23859.7,0.77,47.93,False,0
5101402,MUNICIPIO_MT_1402,MT,51,Centro-Oeste,2024,47.93,49.4,-1.47,-9.61,-17.07,57.54,65.0,3413,23859.7,0.77,48.8,False,0
5101429,MUNICIPIO_MT_1429,MT,51,Centro-Oeste,2022,70.08,,,-2.06,14.08,72.14,56.0,188,75832.1,0.805,76.95,True,1
5101429,MUNICIPIO_MT_1429,MT,51,Centro-Oeste,2023,76.95,70.08,6.87,5.64,16.95,71.31,60.0,188,75832.1,0.805,76.26,True,1
5101429,MUNICIPIO_MT_1429,MT,51,Centro-Oeste,2024,76.26,76.95,-0.69,2.22,11.26,74.04,65.0,188,75832.1,0.805,80.42,True,1
5101456,MUNICIPIO_MT_1456,MT,51,Centro-Oeste,2022,51.94,,,-1.28,-4.06,53.22,56.0,4021,55287.94,0.716,55.19,True,1
5101456,MUNICIPIO_MT_1456,MT,51,Centro-Oeste,2023,55.19,51.94,3.25,-1.98,-4.81,57.17,60.0,4021,55287.94,0.716,54.16,True,1
5101456,MUNICIPIO_MT_1456,MT,51,Centro-Oeste,2024,54.16,55.19,-1.03,-3.03,-10.84,57.19,65.0,4021,55287.94,0.716,55.0,True,1
5101483,MUNICIPIO_MT_1483,MT,51,Centro-Oeste,2022,63.74,,,-2.49,7.74,66.23,56.0,2055,91116.93,0.831,66.47,True,1
5101483,MUNICIPIO_MT_1483,MT,51,Centro-Oeste,2023,66.47,63.74,2.73,-2.96,6.47,69.43,60.0,2055,91116.93,0.831,70.84,True,1
5101483,MUNICIPIO_MT_1483,MT,51,Centro-Oeste,2024,70.84,66.47,4.37,0.72,5.84,70.12,65.0,2055,91116.93,0.831,68.67,True,1
5101510,MUNICIPIO_MT_1510,MT,51,Centro-Oeste,2022,43.86,,,-5.64,-12.14,49.5,56.0,1007,61426.85,0.725,47.66,False,0
5101510,MUNICIPIO_MT_1510,MT,51,Centro-Oeste,2023,47.66,43.86,3.8,-3.53,-12.34,51.19,60.0,1007,61426.85,0.725,49.09,False,0
5101510,MUNICIPIO_MT_1510,MT,51,Centro-Oeste,2024,49.09,47.66,1.43,-5.53,-15.91,54.62,65.0,1007,61426.85,0.725,48.36,False,0
5101537,MUNICIPIO_MT_1537,MT,51,Centro-Oeste,2022,74.57,,,2.66,18.57,71.91,56.0,138,69153.96,0.845,75.82,True,1
5101537,MUNICIPIO_MT_1537,MT,51,Centro-Oeste,2023,75.82,74.57,1.25,-0.94,15.82,76.76,60.0,138,69153.96,0.845,77.42,True,1
5101537,MUNICIPIO_MT_1537,MT,51,Centro-Oeste,2024,77.42,75.82,1.6,-0.86,12.42,78.28,65.0,138,69153.96,0.845,82.18,True,1
5101564,MUNICIPIO_MT_1564,MT,51,Centro-Oeste,2022,51.01,,,-0.92,-4.99,51.93,56.0,304,25560.66,0.756,51.86,True,1
5101564,MUNICIPIO_MT_1564,MT,51,Centro-Oeste,2023,51.86,51.01,0.85,-1.32,-8.14,53.18,60.0,304,25560.66,0.756,54.59,True,1
5101564,MUNICIPIO_MT_1564,MT,51,Centro-Oeste,2024,54.59,51.86,2.73,-1.83,-10.41,56.42,65.0,304,25560.66,0.756,56.12,True,1
5101591,MUNICIPIO_MT_1591,MT,51,Centro-Oeste,2022,43.54,,,-6.27,-12.46,49.81,56.0,4366,51591.51,0.734,46.51,False,0
5101591,MUNICIPIO_MT_1591,MT,51,Centro-Oeste,2023,46.51,43.54,2.97,-5.19,-13.49,51.7,60.0,4366,51591.51,0.734,50.63,True,1
5101591,MUNICIPIO_MT_1591,MT,51,Centro-Oeste,2024,50.63,46.51,4.12,-2.5,-14.37,53.13,65.0,4366,51591.51,0.734,52.27,True,1
5101618,MUNICIPIO_MT_1618,MT,51,Centro-Oeste,2022,71.44,,,3.48,15.44,67.96,56.0,5092,73583.24,0.811,72.6,True,1
5101618,MUNICIPIO_MT_1618,MT,51,Centro-Oeste,2023,72.6,71.44,1.16,2.18,12.6,70.42,60.0,5092,73583.24,0.811,76.26,True,1
5101618,MUNICIPIO_MT_1618,MT,51,Centro-Oeste,2024,76.26,72.6,3.66,2.67,11.26,73.59,65.0,5092,73583.24,0.811,78.53,True,1
5101645,MUNICIPIO_MT_1645,MT,51,Centro-Oeste,2022,46.53,,,-1.53,-9.47,48.06,56.0,162,32506.53,0.666,46.34,False,0
5101645,MUNICIPIO_MT_1645,MT,51,Centro-Oeste,2023,46.34,46.53,-0.19,-4.94,-13.66,51.28,60.0,162,32506.53,0.666,47.85,False,0
5101645,MUNICIPIO_MT_1645,MT,51,Centro-Oeste,2024,47.85,46.34,1.51,-3.81,-17.15,51.66,65.0,162,32506.53,0.666,48.7,False,0
