id_municipio,nome,sigla_uf,id_uf,nome_uf,regiao,ano,indicador_alfabetizacao,meta_municipio,meta_nacional,gap_vs_meta_municipio,gap_vs_meta_nacional,status_meta_municipio,meta_atingida,quantidade_matriculas,PIB_per_capita,IDHM
3304717,MUNICIPIO_RJ_4717,RJ,33,RIO DE JANEIRO,Sudeste,2023,74.65,78.95,60.0,-4.3,14.65,NAO_ATINGIDA,True,5007,94786.61,0.847
3304717,MUNICIPIO_RJ_4717,RJ,33,RIO DE JANEIRO,Sudeste,2024,78.91,80.47,65.0,-1.56,13.91,NAO_ATINGIDA,True,5007,94786.61,0.847
3504718,MUNICIPIO_SP_4718,SP,35,SAO PAULO,Sudeste,2021,76.85,72.96,52.0,3.9,24.85,ATINGIDA,True,1459,61394.59,0.857
3504718,MUNICIPIO_SP_4718,SP,35,SAO PAULO,Sudeste,2022,78.64,76.06,56.0,2.58,22.64,ATINGIDA,True,1459,61394.59,0.857
3504718,MUNICIPIO_SP_4718,SP,35,SAO PAULO,Sudeste,2023,77.94,75.42,60.0,2.52,17.94,ATINGIDA,True,1459,61394.59,0.857
3504718,MUNICIPIO_SP_4718,SP,35,SAO PAULO,Sudeste,2024,78.38,79.37,65.0,-1.0,13.38,NAO_ATINGIDA,True,1459,61394.59,0.857
4104719,MUNICIPIO_PR_4719,PR,41,PARANA,Sul,2021,42.96,44.54,52.0,-1.58,-9.04,NAO_ATINGIDA,False,707,27746.65,0.75
4104719,MUNICIPIO_PR_4719,PR,41,PARANA,Sul,2022,45.08,46.25,56.0,-1.17,-10.92,NAO_ATINGIDA,False,707,27746.65,0.75
4104719,MUNICIPIO_PR_4719,PR,41,PARANA,Sul,2023,44.7,52.03,60.0,-7.32,-15.3,NAO_ATINGIDA,False,707,27746.65,0.75
4104719,MUNICIPIO_PR_4719,PR,41,PARANA,Sul,2024,46.55,49.94,65.0,-3.4,-18.45,NAO_ATINGIDA,False,707,27746.65,0.75
4204720,MUNICIPIO_SC_4720,SC,42,SANTA CATARINA,Sul,2021,78.09,74.34,52.0,3.75,26.09,ATINGIDA,True,1753,76584.71,0.856
4204720,MUNICIPIO_SC_4720,SC,42,SANTA CATARINA,Sul,2022,81.21,76.3,56.0,4.91,25.21,ATINGIDA,True,1753,76584.71,0.856
4204720,MUNICIPIO_SC_4720,SC,42,SANTA CATARINA,Sul,2023,81.84,76.3,60.0,5.54,21.84,ATINGIDA,True,1753,76584.71,0.856
4204720,MUNICIPIO_SC_4720,SC,42,SANTA CATARINA,Sul,2024,79.88,82.41,65.0,-2.53,14.88,NAO_ATINGIDA,True,1753,76584.71,0.856
4304721,MUNICIPIO_RS_4721,RS,43,RIO GRANDE DO SUL,Sul,2021,67.88,64.43,52.0,3.45,15.88,ATINGIDA,True,699,16019.02,0.88
4304721,MUNICIPIO_RS_4721,RS,43,RIO GRANDE DO SUL,Sul,2022,67.34,67.58,56.0,-0.25,11.34,NAO_ATINGIDA,True,699,16019.02,0.88
4304721,MUNICIPIO_RS_4721,RS,43,RIO GRANDE DO SUL,Sul,2023,64.45,69.45,60.0,-5.0,4.45,NAO_ATINGIDA,True,699,16019.02,0.88
4304721,MUNICIPIO_RS_4721,RS,43,RIO GRANDE DO SUL,Sul,2024,70.03,73.76,65.0,-3.73,5.03,NAO_ATINGIDA,True,699,16019.02,0.88
5004722,MUNICIPIO_MS_4722,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2021,59.58,53.34,52.0,6.23,7.58,ATINGIDA,True,1351,66381.13,0.766
5004722,MUNICIPIO_MS_4722,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2022,61.67,58.44,56.0,3.23,5.67,ATINGIDA,True,1351,66381.13,0.766
5004722,MUNICIPIO_MS_4722,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2023,63.96,59.32,60.0,4.64,3.96,ATINGIDA,True,1351,66381.13,0.766
5004722,MUNICIPIO_MS_4722,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2024,69.25,60.01,65.0,9.25,4.25,ATINGIDA,True,1351,66381.13,0.766
5104723,MUNICIPIO_MT_4723,MT,51,MATO GROSSO,Centro-Oeste,2021,51.1,51.12,52.0,-0.02,-0.9,NAO_ATINGIDA,True,5156,49801.36,0.747
5104723,MUNICIPIO_MT_4723,MT,51,MATO GROSSO,Centro-Oeste,2022,53.5,53.17,56.0,0.33,-2.5,ATINGIDA,True,5156,49801.36,0.747
5104723,MUNICIPIO_MT_4723,MT,51,MATO GROSSO,Centro-Oeste,2023,51.77,57.39,60.0,-5.62,-8.23,NAO_ATINGIDA,True,5156,49801.36,0.747
5104723,MUNICIPIO_MT_4723,MT,51,MATO GROSSO,Centro-Oeste,2024,56.31,57.46,65.0,-1.16,-8.69,NAO_ATINGIDA,True,5156,49801.36,0.747
5204724,MUNICIPIO_GO_4724,GO,52,GOIAS,Centro-Oeste,2021,59.41,57.2,52.0,2.22,7.41,ATINGIDA,True,570,75006.5,0.822
5204724,MUNICIPIO_GO_4724,GO,52,GOIAS,Centro-Oeste,2022,63.79,59.15,56.0,4.64,7.79,ATINGIDA,True,570,75006.5,0.822
5204724,MUNICIPIO_GO_4724,GO,52,GOIAS,Centro-Oeste,2023,66.25,57.01,60.0,9.24,6.25,ATINGIDA,True,570,75006.5,0.822
5204724,MUNICIPIO_GO_4724,GO,52,GOIAS,Centro-Oeste,2024,68.1,63.56,65.0,4.54,3.1,ATINGIDA,True,570,75006.5,0.822
5304725,MUNICIPIO_DF_4725,DF,53,DISTRITO FEDERAL,Centro-Oeste,2021,46.18,48.57,52.0,-2.39,-5.82,NAO_ATINGIDA,False,4730,29566.37,0.736
5304725,MUNICIPIO_DF_4725,DF,53,DISTRITO FEDERAL,Centro-Oeste,2022,46.19,49.98,56.0,-3.79,-9.81,NAO_ATINGIDA,False,4730,29566.37,0.736
5304725,MUNICIPIO_DF_4725,DF,53,DISTRITO FEDERAL,Centro-Oeste,2023,48.58,54.98,60.0,-6.4,-11.42,NAO_ATINGIDA,False,4730,29566.37,0.736
5304725,MUNICIPIO_DF_4725,DF,53,DISTRITO FEDERAL,Centro-Oeste,2024,46.04,57.14,65.0,-11.1,-18.96,NAO_ATINGIDA,False,4730,29566.37,0.736
1104726,MUNICIPIO_RO_4726,RO,11,RONDONIA,Norte,2021,57.79,58.96,52.0,-1.17,5.79,NAO_ATINGIDA,True,742,88522.25,0.758
1104726,MUNICIPIO_RO_4726,RO,11,RONDONIA,Norte,2022,61.28,58.07,56.0,3.21,5.28,ATINGIDA,True,742,88522.25,0.758
1104726,MUNICIPIO_RO_4726,RO,11,RONDONIA,Norte,2023,61.48,62.37,60.0,-0.89,1.48,NAO_ATINGIDA,True,742,88522.25,0.758
1104726,MUNICIPIO_RO_4726,RO,11,RONDONIA,Norte,2024,63.84,60.96,65.0,2.88,-1.16,ATINGIDA,True,742,88522.25,0.758
1204727,MUNICIPIO_AC_4727,AC,12,ACRE,Norte,2021,50.18,49.51,52.0,0.67,-1.82,ATINGIDA,True,1967,20113.52,0.682
1204727,MUNICIPIO_AC_4727,AC,12,ACRE,Norte,2022,53.27,51.39,56.0,1.88,-2.73,ATINGIDA,True,1967,20113.52,0.682
1204727,MUNICIPIO_AC_4727,AC,12,ACRE,Norte,2023,51.8,52.28,60.0,-0.47,-8.2,NAO_ATINGIDA,True,1967,20113.52,0.682
1204727,MUNICIPIO_AC_4727,AC,12,ACRE,Norte,2024,51.17,51.68,65.0,-0.5,-13.83,NAO_ATINGIDA,True,1967,20113.52,0.682
1304728,MUNICIPIO_AM_4728,AM,13,AMAZONAS,Norte,2021,53.25,51.49,52.0,1.76,1.25,ATINGIDA,True,5233,76155.4,0.796
1304728,MUNICIPIO_AM_4728,AM,13,AMAZONAS,Norte,2022,55.86,52.74,56.0,3.12,-0.14,ATINGIDA,True,5233,76155.4,0.796
1304728,MUNICIPIO_AM_4728,AM,13,AMAZONAS,Norte,2023,53.6,53.51,60.0,0.09,-6.4,ATINGIDA,True,5233,76155.4,0.796
1304728,MUNICIPIO_AM_4728,AM,13,AMAZONAS,Norte,2024,52.37,56.64,65.0,-4.27,-12.63,NAO_ATINGIDA,True,5233,76155.4,0.796
1404729,MUNICIPIO_RR_4729,RR,14,RORAIMA,Norte,2021,73.13,68.22,52.0,4.91,21.13,ATINGIDA,True,1465,72443.01,0.874
1404729,MUNICIPIO_RR_4729,RR,14,RORAIMA,Norte,2022,69.86,74.52,56.0,-4.66,13.86,NAO_ATINGIDA,True,1465,72443.01,0.874
1404729,MUNICIPIO_RR_4729,RR,14,RORAIMA,Norte,2023,67.5,73.26,60.0,-5.76,7.5,NAO_ATINGIDA,True,1465,72443.01,0.874
1404729,MUNICIPIO_RR_4729,RR,14,RORAIMA,Norte,2024,68.37,78.3,65.0,-9.93,3.37,NAO_ATINGIDA,True,1465,72443.01,0.874
1504730,MUNICIPIO_PA_4730,PA,15,PARA,Norte,2021,46.96,49.0,52.0,-2.04,-5.04,NAO_ATINGIDA,False,478,88791.83,0.7
1504730,MUNICIPIO_PA_4730,PA,15,PARA,Norte,2022,43.29,51.2,56.0,-7.91,-12.71,NAO_ATINGIDA,False,478,88791.83,0.7
1504730,MUNICIPIO_PA_4730,PA,15,PARA,Norte,2023,38.86,51.69,60.0,-12.83,-21.14,NAO_ATINGIDA,False,478,88791.83,0.7
1504730,MUNICIPIO_PA_4730,PA,15,PARA,Norte,2024,34.6,54.18,65.0,-19.59,-30.4,NAO_ATINGIDA,False,478,88791.83,0.7
1604731,MUNICIPIO_AP_4731,AP,16,AMAPA,Norte,2021,57.01,59.31,52.0,-2.3,5.01,NAO_ATINGIDA,True,597,61599.81,0.806
1604731,MUNICIPIO_AP_4731,AP,16,AMAPA,Norte,2022,61.65,63.75,56.0,-2.09,5.65,NAO_ATINGIDA,True,597,61599.81,0.806
1604731,MUNICIPIO_AP_4731,AP,16,AMAPA,Norte,2023,70.3,64.44,60.0,5.86,10.3,ATINGIDA,True,597,61599.81,0.806
1604731,MUNICIPIO_AP_4731,AP,16,AMAPA,Norte,2024,72.51,65.29,65.0,7.21,7.51,ATINGIDA,True,597,61599.81,0.806
1704732,MUNICIPIO_TO_4732,TO,17,TOCANTINS,Norte,2021,52.14,52.87,52.0,-0.73,0.14,NAO_ATINGIDA,True,7734,87496.02,0.766
1704732,MUNICIPIO_TO_4732,TO,17,TOCANTINS,Norte,2022,44.6,50.82,56.0,-6.22,-11.4,NAO_ATINGIDA,False,7734,87496.02,0.766
1704732,MUNICIPIO_TO_4732,TO,17,TOCANTINS,Norte,2023,41.42,56.15,60.0,-14.73,-18.58,NAO_ATINGIDA,False,7734,87496.02,0.766
1704732,MUNICIPIO_TO_4732,TO,17,TOCANTINS,Norte,2024,46.17,55.18,65.0,-9.02,-18.83,NAO_ATINGIDA,False,7734,87496.02,0.766
2104733,MUNICIPIO_MA_4733,MA,21,MARANHAO,Nordeste,2021,63.51,60.03,52.0,3.47,11.51,ATINGIDA,True,1082,82984.44,0.783
2104733,MUNICIPIO_MA_4733,MA,21,MARANHAO,Nordeste,2022,63.78,62.04,56.0,1.74,7.78,ATINGIDA,True,1082,82984.44,0.783
2104733,MUNICIPIO_MA_4733,MA,21,MARANHAO,Nordeste,2023,61.13,64.71,60.0,-3.58,1.13,NAO_ATINGIDA,True,1082,82984.44,0.783
2104733,MUNICIPIO_MA_4733,MA,21,MARANHAO,Nordeste,2024,61.56,68.09,65.0,-6.53,-3.44,NAO_ATINGIDA,True,1082,82984.44,0.783
2204734,MUNICIPIO_PI_4734,PI,22,PIAUI,Nordeste,2021,55.63,54.35,52.0,1.28,3.63,ATINGIDA,True,1279,30199.12,0.711
2204734,MUNICIPIO_PI_4734,PI,22,PIAUI,Nordeste,2022,55.5,54.48,56.0,1.02,-0.5,ATINGIDA,True,1279,30199.12,0.711
2204734,MUNICIPIO_PI_4734,PI,22,PIAUI,Nordeste,2023,58.64,60.21,60.0,-1.57,-1.36,NAO_ATINGIDA,True,1279,30199.12,0.711
2204734,MUNICIPIO_PI_4734,PI,22,PIAUI,Nordeste,2024,60.44,60.08,65.0,0.35,-4.56,ATINGIDA,True,1279,30199.12,0.711
2304735,MUNICIPIO_CE_4735,CE,23,CEARA,Nordeste,2021,49.23,48.69,52.0,0.54,-2.77,ATINGIDA,False,685,50029.4,0.738
2304735,MUNICIPIO_CE_4735,CE,23,CEARA,Nordeste,2022,53.38,48.73,56.0,4.65,-2.62,ATINGIDA,True,685,50029.4,0.738
2304735,MUNICIPIO_CE_4735,CE,23,CEARA,Nordeste,2023,51.12,52.8,60.0,-1.67,-8.88,NAO_ATINGIDA,True,685,50029.4,0.738
2304735,MUNICIPIO_CE_4735,CE,23,CEARA,Nordeste,2024,49.87,55.67,65.0,-5.8,-15.13,NAO_ATINGIDA,False,685,50029.4,0.738
2404736,MUNICIPIO_RN_4736,RN,24,RIO GRANDE DO NORTE,Nordeste,2021,54.15,50.78,52.0,3.38,2.15,ATINGIDA,True,91,55502.28,0.756
2404736,MUNICIPIO_RN_4736,RN,24,RIO GRANDE DO NORTE,Nordeste,2022,51.91,56.74,56.0,-4.83,-4.09,NAO_ATINGIDA,True,91,55502.28,0.756
2404736,MUNICIPIO_RN_4736,RN,24,RIO GRANDE DO NORTE,Nordeste,2023,55.09,57.54,60.0,-2.45,-4.91,NAO_ATINGIDA,True,91,55502.28,0.756
2404736,MUNICIPIO_RN_4736,RN,24,RIO GRANDE DO NORTE,Nordeste,2024,57.07,57.45,65.0,-0.38,-7.93,NAO_ATINGIDA,True,91,55502.28,0.756
2504737,MUNICIPIO_PB_4737,PB,25,PARAIBA,Nordeste,2021,62.42,62.07,52.0,0.36,10.42,ATINGIDA,True,87,67169.72,0.824
2504737,MUNICIPIO_PB_4737,PB,25,PARAIBA,Nordeste,2022,62.22,61.1,56.0,1.12,6.22,ATINGIDA,True,87,67169.72,0.824
2504737,MUNICIPIO_PB_4737,PB,25,PARAIBA,Nordeste,2023,62.99,63.45,60.0,-0.47,2.99,NAO_ATINGIDA,True,87,67169.72,0.824
2504737,MUNICIPIO_PB_4737,PB,25,PARAIBA,Nordeste,2024,59.63,66.62,65.0,-6.99,-5.37,NAO_ATINGIDA,True,87,67169.72,0.824
2604738,MUNICIPIO_PE_4738,PE,26,PERNAMBUCO,Nordeste,2021,63.79,60.86,52.0,2.93,11.79,ATINGIDA,True,1832,19243.57,0.814
2604738,MUNICIPIO_PE_4738,PE,26,PERNAMBUCO,Nordeste,2022,68.73,65.02,56.0,3.71,12.73,ATINGIDA,True,1832,19243.57,0.814
2604738,MUNICIPIO_PE_4738,PE,26,PERNAMBUCO,Nordeste,2023,62.44,65.75,60.0,-3.31,2.44,NAO_ATINGIDA,True,1832,19243.57,0.814
2604738,MUNICIPIO_PE_4738,PE,26,PERNAMBUCO,Nordeste,2024,64.39,69.14,65.0,-4.75,-0.61,NAO_ATINGIDA,True,1832,19243.57,0.814
2704739,MUNICIPIO_AL_4739,AL,27,ALAGOAS,Nordeste,2021,69.96,62.3,52.0,7.65,17.96,ATINGIDA,True,4216,24579.97,0.832
2704739,MUNICIPIO_AL_4739,AL,27,ALAGOAS,Nordeste,2022,72.16,68.13,56.0,4.03,16.16,ATINGIDA,True,4216,24579.97,0.832
2704739,MUNICIPIO_AL_4739,AL,27,ALAGOAS,Nordeste,2023,70.88,69.61,60.0,1.28,10.88,ATINGIDA,True,4216,24579.97,0.832
2704739,MUNICIPIO_AL_4739,AL,27,ALAGOAS,Nordeste,2024,69.7,69.2,65.0,0.49,4.7,ATINGIDA,True,4216,24579.97,0.832
2804740,MUNICIPIO_SE_4740,SE,28,SERGIPE,Nordeste,2021,69.17,72.42,52.0,-3.25,17.17,NAO_ATINGIDA,True,1547,39224.82,0.804
2804740,MUNICIPIO_SE_4740,SE,28,SERGIPE,Nordeste,2022,72.23,71.78,56.0,0.45,16.23,ATINGIDA,True,1547,39224.82,0.804
2804740,MUNICIPIO_SE_4740,SE,28,SERGIPE,Nordeste,2023,72.43,76.8,60.0,-4.37,12.43,NAO_ATINGIDA,True,1547,39224.82,0.804
2804740,MUNICIPIO_SE_4740,SE,28,SERGIPE,Nordeste,2024,73.85,77.99,65.0,-4.14,8.85,NAO_ATINGIDA,True,1547,39224.82,0.804
2904741,MUNICIPIO_BA_4741,BA,29,BAHIA,Nordeste,2021,59.68,58.03,52.0,1.65,7.68,ATINGIDA,True,2731,88381.69,0.794
2904741,MUNICIPIO_BA_4741,BA,29,BAHIA,Nordeste,2022,56.43,60.65,56.0,-4.22,0.43,NAO_ATINGIDA,True,2731,88381.69,0.794
2904741,MUNICIPIO_BA_4741,BA,29,BAHIA,Nordeste,2023,57.18,64.61,60.0,-7.43,-2.82,NAO_ATINGIDA,True,2731,88381.69,0.794
2904741,MUNICIPIO_BA_4741,BA,29,BAHIA,Nordeste,2024,60.09,67.09,65.0,-7.0,-4.91,NAO_ATINGIDA,True,2731,88381.69,0.794
3104742,MUNICIPIO_MG_4742,MG,31,MINAS GERAIS,Sudeste,2021,63.48,70.99,52.0,-7.51,11.48,NAO_ATINGIDA,True,1492,55762.03,0.88
3104742,MUNICIPIO_MG_4742,MG,31,MINAS GERAIS,Sudeste,2022,66.99,70.48,56.0,-3.49,10.99,NAO_ATINGIDA,True,1492,55762.03,0.88
3104742,MUNICIPIO_MG_4742,MG,31,MINAS GERAIS,Sudeste,2023,69.43,74.2,60.0,-4.78,9.43,NAO_ATINGIDA,True,1492,55762.03,0.88
3104742,MUNICIPIO_MG_4742,MG,31,MINAS GERAIS,Sudeste,2024,72.9,75.77,65.0,-2.87,7.9,NAO_ATINGIDA,True,1492,55762.03,0.88
3204743,MUNICIPIO_ES_4743,ES,32,ESPIRITO SANTO,Sudeste,2021,56.92,50.53,52.0,6.39,4.92,ATINGIDA,True,654,63206.43,0.789
3204743,MUNICIPIO_ES_4743,ES,32,ESPIRITO SANTO,Sudeste,2022,63.05,54.54,56.0,8.5,7.05,ATINGIDA,True,654,63206.43,0.789
3204743,MUNICIPIO_ES_4743,ES,32,ESPIRITO SANTO,Sudeste,2023,63.17,54.29,60.0,8.87,3.17,ATINGIDA,True,654,63206.43,0.789
3204743,MUNICIPIO_ES_4743,ES,32,ESPIRITO SANTO,Sudeste,2024,68.69,55.77,65.0,12.92,3.69,ATINGIDA,True,654,63206.43,0.789
3304744,MUNICIPIO_RJ_4744,RJ,33,RIO DE JANEIRO,Sudeste,2021,58.17,59.52,52.0,-1.35,6.17,NAO_ATINGIDA,True,266,68760.26,0.793
3304744,MUNICIPIO_RJ_4744,RJ,33,RIO DE JANEIRO,Sudeste,2022,60.37,63.21,56.0,-2.84,4.37,NAO_ATINGIDA,True,266,68760.26,0.793
3304744,MUNICIPIO_RJ_4744,RJ,33,RIO DE JANEIRO,Sudeste,2023,64.36,65.74,60.0,-1.38,4.36,NAO_ATINGIDA,True,266,68760.26,0.793
3304744,MUNICIPIO_RJ_4744,RJ,33,RIO DE JANEIRO,Sudeste,2024,69.97,67.08,65.0,2.89,4.97,ATINGIDA,True,266,68760.26,0.793
3504745,MUNICIPIO_SP_4745,SP,35,SAO PAULO,Sudeste,2021,73.19,72.21,52.0,0.98,21.19,ATINGIDA,True,5604,80619.09,0.861
3504745,MUNICIPIO_SP_4745,SP,35,SAO PAULO,Sudeste,2022,73.1,74.17,56.0,-1.07,17.1,NAO_ATINGIDA,True,5604,80619.09,0.861
3504745,MUNICIPIO_SP_4745,SP,35,SAO PAULO,Sudeste,2023,73.96,76.73,60.0,-2.77,13.96,NAO_ATINGIDA,True,5604,80619.09,0.861
3504745,MUNICIPIO_SP_4745,SP,35,SAO PAULO,Sudeste,2024,78.53,75.12,65.0,3.41,13.53,ATINGIDA,True,5604,80619.09,0.861
4104746,MUNICIPIO_PR_4746,PR,41,PARANA,Sul,2021,71.67,71.97,52.0,-0.3,19.67,NAO_ATINGIDA,True,459,58204.32,0.88
4104746,MUNICIPIO_PR_4746,PR,41,PARANA,Sul,2022,71.02,73.26,56.0,-2.23,15.02,NAO_ATINGIDA,True,459,58204.32,0.88
4104746,MUNICIPIO_PR_4746,PR,41,PARANA,Sul,2023,72.28,80.0,60.0,-7.72,12.28,NAO_ATINGIDA,True,459,58204.32,0.88
4104746,MUNICIPIO_PR_4746,PR,41,PARANA,Sul,2024,78.56,79.3,65.0,-0.75,13.56,NAO_ATINGIDA,True,459,58204.32,0.88
4204747,MUNICIPIO_SC_4747,SC,42,SANTA CATARINA,Sul,2021,70.56,69.3,52.0,1.26,18.56,ATINGIDA,True,712,92351.85,0.878
4204747,MUNICIPIO_SC_4747,SC,42,SANTA CATARINA,Sul,2022,75.21,74.31,56.0,0.9,19.21,ATINGIDA,True,712,92351.85,0.878
4204747,MUNICIPIO_SC_4747,SC,42,SANTA CATARINA,Sul,2023,75.47,76.32,60.0,-0.85,15.47,NAO_ATINGIDA,True,712,92351.85,0.878
4204747,MUNICIPIO_SC_4747,SC,42,SANTA CATARINA,Sul,2024,77.23,79.09,65.0,-1.86,12.23,NAO_ATINGIDA,True,712,92351.85,0.878
4304748,MUNICIPIO_RS_4748,RS,43,RIO GRANDE DO SUL,Sul,2021,49.36,47.53,52.0,1.83,-2.64,ATINGIDA,False,4879,35727.51,0.741
4304748,MUNICIPIO_RS_4748,RS,43,RIO GRANDE DO SUL,Sul,2022,47.91,46.82,56.0,1.09,-8.09,ATINGIDA,False,4879,35727.51,0.741
4304748,MUNICIPIO_RS_4748,RS,43,RIO GRANDE DO SUL,Sul,2023,49.84,50.28,60.0,-0.44,-10.16,NAO_ATINGIDA,False,4879,35727.51,0.741
4304748,MUNICIPIO_RS_4748,RS,43,RIO GRANDE DO SUL,Sul,2024,48.8,52.99,65.0,-4.19,-16.2,NAO_ATINGIDA,False,4879,35727.51,0.741
5004749,MUNICIPIO_MS_4749,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2021,55.91,52.11,52.0,3.79,3.91,ATINGIDA,True,797,58203.03,0.787
5004749,MUNICIPIO_MS_4749,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2022,56.24,55.06,56.0,1.18,0.24,ATINGIDA,True,797,58203.03,0.787
5004749,MUNICIPIO_MS_4749,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2023,60.37,58.38,60.0,1.99,0.37,ATINGIDA,True,797,58203.03,0.787
5004749,MUNICIPIO_MS_4749,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2024,60.05,60.21,65.0,-0.16,-4.95,NAO_ATINGIDA,True,797,58203.03,0.787
5104750,MUNICIPIO_MT_4750,MT,51,MATO GROSSO,Centro-Oeste,2021,66.85,63.72,52.0,3.13,14.85,ATINGIDA,True,1261,37297.08,0.833
5104750,MUNICIPIO_MT_4750,MT,51,MATO GROSSO,Centro-Oeste,2022,68.73,68.43,56.0,0.3,12.73,ATINGIDA,True,1261,37297.08,0.833
5104750,MUNICIPIO_MT_4750,MT,51,MATO GROSSO,Centro-Oeste,2023,72.73,69.75,60.0,2.99,12.73,ATINGIDA,True,1261,37297.08,0.833
5104750,MUNICIPIO_MT_4750,MT,51,MATO GROSSO,Centro-Oeste,2024,75.95,70.6,65.0,5.35,10.95,ATINGIDA,True,1261,37297.08,0.833
5204751,MUNICIPIO_GO_4751,GO,52,GOIAS,Centro-Oeste,2021,70.7,64.84,52.0,5.86,18.7,ATINGIDA,True,967,89363.46,0.845
5204751,MUNICIPIO_GO_4751,GO,52,GOIAS,Centro-Oeste,2022,72.14,69.06,56.0,3.07,16.14,ATINGIDA,True,967,89363.46,0.845
5204751,MUNICIPIO_GO_4751,GO,52,GOIAS,Centro-Oeste,2023,68.25,69.03,60.0,-0.78,8.25,NAO_ATINGIDA,True,967,89363.46,0.845
5204751,MUNICIPIO_GO_4751,GO,52,GOIAS,Centro-Oeste,2024,70.96,69.96,65.0,0.99,5.96,ATINGIDA,True,967,89363.46,0.845
5304752,MUNICIPIO_DF_4752,DF,53,DISTRITO FEDERAL,Centro-Oeste,2021,58.41,62.33,52.0,-3.92,6.41,NAO_ATINGIDA,True,5439,49361.7,0.809
5304752,MUNICIPIO_DF_4752,DF,53,DISTRITO FEDERAL,Centro-Oeste,2022,60.2,65.85,56.0,-5.65,4.2,NAO_ATINGIDA,True,5439,49361.7,0.809
5304752,MUNICIPIO_DF_4752,DF,53,DISTRITO FEDERAL,Centro-Oeste,2023,62.41,63.46,60.0,-1.05,2.41,NAO_ATINGIDA,True,5439,49361.7,0.809
5304752,MUNICIPIO_DF_4752,DF,53,DISTRITO FEDERAL,Centro-Oeste,2024,59.74,69.3,65.0,-9.57,-5.26,NAO_ATINGIDA,True,5439,49361.7,0.809
1104753,MUNICIPIO_RO_4753,RO,11,RONDONIA,Norte,2021,48.98,46.74,52.0,2.24,-3.02,ATINGIDA,False,1118,65431.84,0.724
1104753,MUNICIPIO_RO_4753,RO,11,RONDONIA,Norte,2022,49.6,53.39,56.0,-3.79,-6.4,NAO_ATINGIDA,False,1118,65431.84,0.724
1104753,MUNICIPIO_RO_4753,RO,11,RONDONIA,Norte,2023,54.47,52.33,60.0,2.14,-5.53,ATINGIDA,True,1118,65431.84,0.724
1104753,MUNICIPIO_RO_4753,RO,11,RONDONIA,Norte,2024,55.5,52.75,65.0,2.75,-9.5,ATINGIDA,True,1118,65431.84,0.724
1204754,MUNICIPIO_AC_4754,AC,12,ACRE,Norte,2021,69.54,68.65,52.0,0.89,17.54,ATINGIDA,True,1332,15216.6,0.796
1204754,MUNICIPIO_AC_4754,AC,12,ACRE,Norte,2022,71.98,68.51,56.0,3.47,15.98,ATINGIDA,True,1332,15216.6,0.796
1204754,MUNICIPIO_AC_4754,AC,12,ACRE,Norte,2023,71.81,71.72,60.0,0.1,11.81,ATINGIDA,True,1332,15216.6,0.796
1204754,MUNICIPIO_AC_4754,AC,12,ACRE,Norte,2024,73.43,74.65,65.0,-1.22,8.43,NAO_ATINGIDA,True,1332,15216.6,0.796
1304755,MUNICIPIO_AM_4755,AM,13,AMAZONAS,Norte,2021,57.37,59.9,52.0,-2.53,5.37,NAO_ATINGIDA,True,2343,77876.44,0.809
1304755,MUNICIPIO_AM_4755,AM,13,AMAZONAS,Norte,2022,60.94,58.87,56.0,2.07,4.94,ATINGIDA,True,2343,77876.44,0.809
1304755,MUNICIPIO_AM_4755,AM,13,AMAZONAS,Norte,2023,60.57,64.27,60.0,-3.7,0.57,NAO_ATINGIDA,True,2343,77876.44,0.809
1304755,MUNICIPIO_AM_4755,AM,13,AMAZONAS,Norte,2024,62.91,66.52,65.0,-3.61,-2.09,NAO_ATINGIDA,True,2343,77876.44,0.809
1404756,MUNICIPIO_RR_4756,RR,14,RORAIMA,Norte,2021,63.64,66.93,52.0,-3.29,11.64,NAO_ATINGIDA,True,580,92998.59,0.836
1404756,MUNICIPIO_RR_4756,RR,14,RORAIMA,Norte,2022,65.39,69.64,56.0,-4.25,9.39,NAO_ATINGIDA,True,580,92998.59,0.836
1404756,MUNICIPIO_RR_4756,RR,14,RORAIMA,Norte,2023,68.23,68.1,60.0,0.12,8.23,ATINGIDA,True,580,92998.59,0.836
1404756,MUNICIPIO_RR_4756,RR,14,RORAIMA,Norte,2024,68.19,72.6,65.0,-4.4,3.19,NAO_ATINGIDA,True,580,92998.59,0.836
1504757,MUNICIPIO_PA_4757,PA,15,PARA,Norte,2021,66.45,68.21,52.0,-1.76,14.45,NAO_ATINGIDA,True,8738,24114.42,0.79
1504757,MUNICIPIO_PA_4757,PA,15,PARA,Norte,2022,73.62,70.22,56.0,3.39,17.62,ATINGIDA,True,8738,24114.42,0.79
1504757,MUNICIPIO_PA_4757,PA,15,PARA,Norte,2023,73.92,72.3,60.0,1.62,13.92,ATINGIDA,True,8738,24114.42,0.79
